clienteID,churn,genero,tercera_edad,tiene_pareja,tiene_dependientes,antiguedadContrato_Meses,telefono_suscripcion,telefono_lineas_multiples,internet_suscripcion,seguridadOnline_suscripcion,backupOnline_suscripcion,proteccionDispositivos_suscripcion,soporteTecnico_suscripcion,tvDigital_suscripcion,peliculasDigitales_suscripcion,tipo_contrato,factura_digital,metodo_pago,cargos_mensuales,cargos_totales,pago_automatico,tipo_servicio_internet,cargos_diarios,ambasSuscripciones
7044-YAACC,False,M,True,True,False,4,True,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,70.2,280.35,False,FIBRA OPTICA,2.3400000000000003,True
7047-FWEYA,False,F,False,True,False,46,True,True,True,False,True,False,True,True,True,ANUAL,True,CHEQUE ELECTRONICO,103.15,4594.65,False,FIBRA OPTICA,3.4383333333333335,True
7047-YXDMZ,False,M,False,False,False,21,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,20.0,417.7,False,SIN SUSCRIPCIÓN A INTERNET,0.6666666666666666,False
7048-GXDAY,False,M,False,False,False,39,True,True,True,True,True,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,106.4,4040.65,False,FIBRA OPTICA,3.546666666666667,True
7049-GKVZY,False,F,False,False,False,17,True,False,True,True,True,False,True,True,True,ANUAL,False,TARJETA CREDITO,79.85,1387.35,True,DSL,2.6616666666666666,True
7054-DMVAS,False,M,False,False,False,54,True,False,True,True,True,False,False,True,False,BIENAL,True,TRANSFERENCIA BANCARIA,65.3,3512.9,True,DSL,2.1766666666666667,True
7054-ENNGU,False,F,False,True,False,9,True,False,True,False,True,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,50.85,466.6,False,DSL,1.695,True
7054-LGEQW,True,F,False,False,False,1,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,45.95,45.95,False,DSL,1.5316666666666667,True
7055-HNEOJ,False,M,False,True,False,3,True,False,True,False,False,True,True,False,False,MENSUAL,True,CHEQUE POSTAL,55.8,154.55,False,DSL,1.8599999999999999,True
7055-JCGNI,False,F,False,False,False,70,True,True,True,True,True,True,True,True,True,BIENAL,True,TARJETA CREDITO,111.95,7795.95,True,FIBRA OPTICA,3.731666666666667,True
7055-VKGDA,True,M,False,False,False,54,True,False,True,True,True,False,True,True,True,ANUAL,True,TARJETA CREDITO,105.4,5643.4,True,FIBRA OPTICA,3.5133333333333336,True
7056-IMHCC,True,M,True,True,False,53,True,True,True,False,True,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,101.9,5549.4,False,FIBRA OPTICA,3.396666666666667,True
7061-OVMIM,False,F,False,True,True,30,True,False,False,False,False,False,False,False,False,ANUAL,False,TRANSFERENCIA BANCARIA,19.55,608.5,True,SIN SUSCRIPCIÓN A INTERNET,0.6516666666666667,False
7064-FRRSW,False,M,True,False,False,48,True,True,True,False,True,False,False,True,True,ANUAL,True,CHEQUE ELECTRONICO,99.0,4744.35,False,FIBRA OPTICA,3.3,True
7064-JHXCE,False,M,False,True,True,62,True,False,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,20.05,1263.9,True,SIN SUSCRIPCIÓN A INTERNET,0.6683333333333333,False
7065-YUNRY,True,F,False,False,False,1,True,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,45.3,45.3,False,DSL,1.51,True
7067-KSAZT,True,F,True,True,False,65,True,True,True,False,True,True,False,True,True,ANUAL,True,CHEQUE ELECTRONICO,106.25,6979.8,False,FIBRA OPTICA,3.5416666666666665,True
7069-PURBI,True,F,False,True,False,14,True,False,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,20.4,292.4,False,SIN SUSCRIPCIÓN A INTERNET,0.6799999999999999,False
7072-MBHEV,False,F,True,True,True,11,True,True,True,False,False,True,False,False,False,MENSUAL,True,TARJETA CREDITO,78.1,864.85,True,FIBRA OPTICA,2.603333333333333,True
7073-QETQY,False,M,False,True,True,66,True,False,False,False,False,False,False,False,False,ANUAL,True,CHEQUE ELECTRONICO,20.35,1359.5,False,SIN SUSCRIPCIÓN A INTERNET,0.6783333333333333,False
7074-IEVOJ,True,F,True,False,False,3,True,True,True,False,True,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,79.4,205.05,False,FIBRA OPTICA,2.646666666666667,True
7074-STDCN,False,M,False,False,False,39,False,False,True,False,False,False,True,False,True,MENSUAL,True,CHEQUE ELECTRONICO,40.6,1494.5,False,DSL,1.3533333333333333,False
7075-BNDVQ,False,F,False,False,False,4,False,False,True,True,False,True,False,False,False,MENSUAL,False,CHEQUE POSTAL,35.0,135.75,False,DSL,1.1666666666666667,False
7077-XJMET,False,M,False,True,False,12,True,False,True,False,False,True,True,True,True,MENSUAL,True,CHEQUE ELECTRONICO,74.15,741.4,False,DSL,2.4716666666666667,True
7078-NVFAM,False,F,False,True,True,32,False,False,True,True,True,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,35.15,1051.05,False,DSL,1.1716666666666666,False
7079-QRCBC,True,F,False,False,False,24,True,True,True,False,False,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,98.75,2407.3,False,FIBRA OPTICA,3.2916666666666665,True
7080-TNUWP,False,M,False,True,False,70,True,True,True,False,True,True,False,True,False,ANUAL,True,TRANSFERENCIA BANCARIA,95.0,6602.9,True,FIBRA OPTICA,3.1666666666666665,True
7083-MIOPC,False,F,False,False,False,72,True,False,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,20.25,1566.9,True,SIN SUSCRIPCIÓN A INTERNET,0.675,False
7083-YNSKY,True,F,False,False,False,15,True,True,False,False,False,False,False,False,False,MENSUAL,True,TARJETA CREDITO,25.4,399.6,True,SIN SUSCRIPCIÓN A INTERNET,0.8466666666666666,False
7088-FBAWU,False,F,False,True,True,17,True,False,True,True,True,False,False,True,True,MENSUAL,False,CHEQUE POSTAL,74.55,1215.8,False,DSL,2.485,True
7089-IVVAZ,True,F,False,False,False,8,True,True,True,True,False,False,True,True,True,MENSUAL,True,TRANSFERENCIA BANCARIA,103.35,847.3,True,FIBRA OPTICA,3.445,True
7089-RKVSZ,False,M,False,True,True,8,True,True,False,False,False,False,False,False,False,ANUAL,False,CHEQUE POSTAL,24.4,203.95,False,SIN SUSCRIPCIÓN A INTERNET,0.8133333333333332,False
7089-XXAYG,False,M,False,True,False,25,False,False,True,False,False,True,False,True,False,ANUAL,True,TARJETA CREDITO,38.1,970.4,True,DSL,1.27,False
7094-MSZAO,False,M,False,True,True,10,True,False,False,False,False,False,False,False,False,MENSUAL,True,TARJETA CREDITO,20.05,218.5,True,SIN SUSCRIPCIÓN A INTERNET,0.6683333333333333,False
7096-UCLNH,False,M,False,False,False,1,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,20.05,20.05,False,SIN SUSCRIPCIÓN A INTERNET,0.6683333333333333,False
7096-ZNBZI,False,F,False,True,False,72,True,True,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,26.45,1914.5,True,SIN SUSCRIPCIÓN A INTERNET,0.8816666666666666,False
7100-FQPRV,False,M,False,True,True,43,True,True,True,True,False,False,True,False,True,ANUAL,True,TARJETA CREDITO,71.9,3173.35,True,DSL,2.396666666666667,True
7101-HRBLJ,False,F,False,True,True,72,True,False,True,True,True,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,83.7,6096.9,True,DSL,2.79,True
7102-JJVTX,False,F,False,True,True,9,True,False,True,True,False,False,False,False,False,ANUAL,False,CHEQUE POSTAL,48.6,422.3,False,DSL,1.62,True
7103-IPXPJ,False,M,False,True,False,50,True,True,True,False,False,False,True,True,True,ANUAL,False,CHEQUE ELECTRONICO,99.4,5059.75,False,FIBRA OPTICA,3.3133333333333335,True
7103-ZGVNT,False,F,False,True,True,69,True,True,True,True,True,False,True,True,False,ANUAL,False,TARJETA CREDITO,73.7,4885.85,True,DSL,2.4566666666666666,True
7105-BENQF,False,M,False,False,True,15,True,False,True,True,False,True,False,False,True,ANUAL,False,CHEQUE POSTAL,64.85,950.75,False,DSL,2.1616666666666666,True
7105-MXJLL,False,F,True,True,False,26,True,False,True,False,False,True,False,False,True,ANUAL,False,CHEQUE POSTAL,60.7,1597.4,False,DSL,2.0233333333333334,True
7107-UBYKY,False,F,False,True,True,35,True,True,False,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,25.75,882.55,False,SIN SUSCRIPCIÓN A INTERNET,0.8583333333333333,False
7108-DGVUU,False,F,True,True,False,21,True,True,True,False,True,True,False,False,True,ANUAL,False,TRANSFERENCIA BANCARIA,71.7,1497.05,True,DSL,2.39,True
7109-CQYUZ,False,M,False,False,False,52,True,True,True,True,True,True,True,True,True,BIENAL,True,CHEQUE POSTAL,89.25,4652.4,False,DSL,2.975,True
7109-MFBYV,False,M,False,False,False,26,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,45.45,1233.15,False,DSL,1.5150000000000001,True
7110-BDTWG,False,F,False,True,False,71,False,False,True,False,False,True,True,False,True,BIENAL,True,CHEQUE ELECTRONICO,47.05,3263.6,False,DSL,1.5683333333333331,False
7112-OPOTK,True,M,False,False,False,33,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,68.25,2171.15,False,FIBRA OPTICA,2.275,True
7113-HIPFI,False,M,False,True,True,66,True,False,True,True,True,True,True,False,False,BIENAL,False,CHEQUE POSTAL,65.85,4097.05,False,DSL,2.195,True
7114-AEOZE,False,F,False,False,False,60,True,False,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,19.85,1128.1,True,SIN SUSCRIPCIÓN A INTERNET,0.6616666666666667,False
7115-IRDHS,False,F,False,True,False,72,True,True,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,24.65,1830.05,True,SIN SUSCRIPCIÓN A INTERNET,0.8216666666666667,False
7115-SIPGA,True,M,False,False,True,69,True,True,True,True,True,True,True,True,False,BIENAL,True,TARJETA CREDITO,79.45,5502.55,True,DSL,2.6483333333333334,True
7117-EVURU,True,M,False,False,False,39,False,False,True,True,True,False,True,True,False,MENSUAL,True,TARJETA CREDITO,48.95,1880.85,True,DSL,1.6316666666666668,False
7120-RFMVS,True,M,False,False,False,1,True,True,True,False,False,False,False,True,False,MENSUAL,False,CHEQUE ELECTRONICO,84.5,84.5,False,FIBRA OPTICA,2.816666666666667,True
7123-WQUHX,False,M,False,False,False,38,True,True,True,False,False,True,True,True,False,ANUAL,False,TRANSFERENCIA BANCARIA,95.0,3605.6,True,FIBRA OPTICA,3.1666666666666665,True
7124-UGSUR,True,F,True,True,False,61,True,True,True,False,True,True,False,True,True,ANUAL,True,TARJETA CREDITO,104.4,6405.0,True,FIBRA OPTICA,3.48,True
7126-RBHSD,False,F,False,True,False,17,True,True,True,True,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,78.9,1348.95,False,FIBRA OPTICA,2.6300000000000003,True
7128-GGCNO,False,M,False,False,False,46,True,True,True,False,False,False,False,False,False,MENSUAL,False,TRANSFERENCIA BANCARIA,72.8,3249.4,True,FIBRA OPTICA,2.4266666666666667,True
7129-ACFOG,False,F,False,False,False,5,True,True,True,True,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,53.8,283.95,False,DSL,1.7933333333333332,True
7129-AZJDE,False,M,False,True,True,34,True,False,True,False,False,False,False,False,True,ANUAL,True,TRANSFERENCIA BANCARIA,78.95,2647.2,True,FIBRA OPTICA,2.631666666666667,True
7129-CAKJW,False,F,False,False,False,17,True,True,True,False,False,True,False,False,False,MENSUAL,False,TRANSFERENCIA BANCARIA,80.05,1345.65,True,FIBRA OPTICA,2.6683333333333334,True
7130-CTCUS,False,M,True,True,False,16,True,False,True,True,True,False,False,False,False,MENSUAL,True,TRANSFERENCIA BANCARIA,54.55,825.1,True,DSL,1.8183333333333331,True
7130-VTEWQ,True,F,True,False,False,8,True,True,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,75.75,606.25,False,FIBRA OPTICA,2.525,True
7130-YXBRO,False,M,False,True,False,48,True,True,True,True,True,True,False,True,True,MENSUAL,True,TRANSFERENCIA BANCARIA,111.45,5315.1,True,FIBRA OPTICA,3.7150000000000003,True
7131-ZQZNK,False,F,False,True,True,60,False,False,True,True,False,True,True,True,True,BIENAL,False,TARJETA CREDITO,59.85,3590.2,True,DSL,1.995,False
7132-EASOG,True,M,False,True,True,7,True,False,False,False,False,False,False,False,False,ANUAL,False,CHEQUE POSTAL,20.65,150.0,False,SIN SUSCRIPCIÓN A INTERNET,0.6883333333333332,False
7133-VBDCG,True,F,False,False,False,25,True,False,True,True,True,False,False,False,False,MENSUAL,True,TRANSFERENCIA BANCARIA,79.85,2015.35,True,FIBRA OPTICA,2.6616666666666666,True
7134-HBPBS,False,F,True,False,False,72,True,True,True,False,True,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,108.1,7774.05,True,FIBRA OPTICA,3.603333333333333,True
7134-MJPDY,False,F,True,False,False,66,True,True,True,False,False,True,True,True,True,ANUAL,True,TARJETA CREDITO,102.85,6976.75,True,FIBRA OPTICA,3.4283333333333332,True
7136-IHZJA,False,F,False,True,True,40,True,False,True,True,True,False,True,False,True,MENSUAL,True,CHEQUE POSTAL,71.35,2847.2,False,DSL,2.378333333333333,True
7136-RVDTZ,True,M,True,False,False,70,False,False,True,False,False,False,False,True,True,ANUAL,True,CHEQUE ELECTRONICO,45.25,3264.45,False,DSL,1.5083333333333333,False
7137-NAXML,False,M,False,False,False,23,True,False,False,False,False,False,False,False,False,ANUAL,False,TRANSFERENCIA BANCARIA,20.15,405.6,True,SIN SUSCRIPCIÓN A INTERNET,0.6716666666666666,False
7137-RYLPP,True,M,True,True,False,37,True,True,True,False,False,False,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,85.7,3171.15,False,FIBRA OPTICA,2.856666666666667,True
7138-GIRSH,False,M,False,False,False,50,True,True,True,False,False,True,True,False,True,BIENAL,False,TRANSFERENCIA BANCARIA,69.5,3418.2,True,DSL,2.316666666666667,True
7139-JZFVG,False,M,False,True,True,60,True,False,True,True,True,True,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,60.5,3694.45,True,DSL,2.0166666666666666,True
7140-ADSMJ,False,M,False,False,False,8,True,False,False,False,False,False,False,False,False,MENSUAL,True,TARJETA CREDITO,20.45,162.3,True,SIN SUSCRIPCIÓN A INTERNET,0.6816666666666666,False
7142-HVGBG,True,M,True,True,False,43,True,True,True,False,True,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,103.0,4414.3,False,FIBRA OPTICA,3.433333333333333,True
7143-BQIBA,False,M,False,False,False,10,True,False,True,True,False,False,True,True,False,MENSUAL,False,TRANSFERENCIA BANCARIA,62.25,612.95,True,DSL,2.075,True
7145-FEJWU,False,F,False,False,True,12,True,True,True,False,True,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,105.3,1275.65,False,FIBRA OPTICA,3.51,True
7147-AYBAA,False,M,False,False,False,37,True,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,70.35,2552.9,False,FIBRA OPTICA,2.3449999999999998,True
7148-XZPHA,False,M,False,True,True,55,True,False,True,False,True,False,True,False,False,MENSUAL,False,CHEQUE ELECTRONICO,79.4,4238.45,False,FIBRA OPTICA,2.646666666666667,True
7153-CHRBV,False,F,False,True,True,57,True,False,True,True,False,True,True,False,False,ANUAL,True,CHEQUE POSTAL,59.3,3274.35,False,DSL,1.9766666666666666,True
7153-OANIO,True,M,False,False,False,1,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,69.95,69.95,False,FIBRA OPTICA,2.3316666666666666,True
7156-MHUGY,True,M,True,False,False,13,True,False,True,False,False,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,90.5,1201.15,False,FIBRA OPTICA,3.0166666666666666,True
7156-MXBJE,False,F,False,False,False,43,True,True,True,False,True,True,True,True,True,ANUAL,False,TARJETA CREDITO,85.1,3662.25,True,DSL,2.8366666666666664,True
7157-SMCFK,False,M,False,False,True,61,True,False,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,19.75,1124.2,False,SIN SUSCRIPCIÓN A INTERNET,0.6583333333333333,False
7159-FVYPK,False,F,False,True,True,3,True,True,True,False,True,True,False,True,False,MENSUAL,True,TRANSFERENCIA BANCARIA,69.15,235.0,True,DSL,2.305,True
7159-NOKYQ,False,M,False,True,False,67,True,True,True,False,True,True,False,False,True,BIENAL,True,CHEQUE ELECTRONICO,93.15,6368.2,False,FIBRA OPTICA,3.105,True
7161-DFHUF,False,F,False,True,False,71,True,True,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,23.85,1672.1,False,SIN SUSCRIPCIÓN A INTERNET,0.795,False
7162-WPHPM,False,M,False,True,True,58,True,True,True,True,True,True,True,False,False,BIENAL,False,TARJETA CREDITO,71.6,4230.25,True,DSL,2.3866666666666663,True
7163-OCEQI,False,M,False,True,True,22,True,True,True,False,False,True,True,True,True,ANUAL,True,CHEQUE POSTAL,78.65,1663.75,False,DSL,2.621666666666667,True
7164-BPTUT,False,M,False,False,True,57,True,True,True,True,True,True,True,True,True,BIENAL,False,CHEQUE POSTAL,89.55,5012.35,False,DSL,2.985,True
7165-CNJFG,True,M,True,True,False,35,True,True,True,True,True,False,False,False,True,MENSUAL,True,CHEQUE ELECTRONICO,94.55,3365.4,False,FIBRA OPTICA,3.1516666666666664,True
7167-PCEYD,False,M,False,False,False,67,True,False,False,False,False,False,False,False,False,BIENAL,True,CHEQUE POSTAL,19.8,1311.3,False,SIN SUSCRIPCIÓN A INTERNET,0.66,False
7168-HDQHG,False,F,False,True,True,36,True,False,False,False,False,False,False,False,False,MENSUAL,False,TRANSFERENCIA BANCARIA,19.2,702.9,True,SIN SUSCRIPCIÓN A INTERNET,0.64,False
7169-YWAMK,False,M,False,True,True,72,True,False,True,True,True,False,True,True,False,BIENAL,False,TRANSFERENCIA BANCARIA,68.4,4855.35,True,DSL,2.2800000000000002,True
7173-TETGO,False,F,True,True,False,72,True,True,True,True,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,78.5,5602.25,True,FIBRA OPTICA,2.6166666666666667,True
7175-NTIXE,False,F,False,False,False,25,True,False,True,True,False,False,True,True,True,MENSUAL,True,TARJETA CREDITO,76.15,1992.95,True,DSL,2.5383333333333336,True
7176-WIONM,False,F,False,True,False,12,False,False,True,False,False,True,False,True,True,MENSUAL,True,TRANSFERENCIA BANCARIA,49.85,617.15,True,DSL,1.6616666666666666,False
7176-WRTNX,False,M,False,False,False,70,True,True,True,True,True,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,114.95,7711.25,True,FIBRA OPTICA,3.8316666666666666,True
7180-PISOG,True,M,False,True,True,1,True,True,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,74.5,74.5,False,FIBRA OPTICA,2.4833333333333334,True
7181-BQYBV,True,F,False,True,True,1,True,True,True,True,False,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,102.45,102.45,False,FIBRA OPTICA,3.415,True
7181-OQCUT,False,M,False,False,False,21,True,True,True,True,False,True,False,True,True,MENSUAL,False,CHEQUE POSTAL,103.85,2215.0,False,FIBRA OPTICA,3.4616666666666664,True
7182-OVLBJ,False,F,False,True,True,62,True,True,True,True,False,False,False,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,101.15,6638.35,True,FIBRA OPTICA,3.371666666666667,True
7184-LRUUR,False,F,False,False,False,22,True,False,True,False,True,True,False,True,False,ANUAL,False,TRANSFERENCIA BANCARIA,65.25,1441.8,True,DSL,2.175,True
7188-CBBBA,False,F,False,False,False,65,True,True,True,False,True,True,False,True,False,ANUAL,True,CHEQUE ELECTRONICO,95.5,6153.85,False,FIBRA OPTICA,3.183333333333333,True
7190-XHTWJ,False,F,False,False,False,38,True,False,False,False,False,False,False,False,False,ANUAL,False,CHEQUE POSTAL,19.3,755.5,False,SIN SUSCRIPCIÓN A INTERNET,0.6433333333333333,False
7191-ADRGF,False,M,False,True,False,44,False,False,True,False,True,True,False,True,True,BIENAL,False,TRANSFERENCIA BANCARIA,54.3,2390.45,True,DSL,1.8099999999999998,False
7196-LIWRH,False,F,False,False,False,6,True,False,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,19.55,124.45,False,SIN SUSCRIPCIÓN A INTERNET,0.6516666666666667,False
7197-VOJMM,False,M,False,True,False,67,True,False,True,True,True,False,True,False,True,BIENAL,True,TARJETA CREDITO,69.2,4671.65,True,DSL,2.3066666666666666,True
7198-GLXTC,True,M,False,False,False,2,True,False,True,False,False,False,False,True,False,MENSUAL,False,CHEQUE ELECTRONICO,79.0,143.65,False,FIBRA OPTICA,2.6333333333333333,True
7203-OYKCT,False,M,False,False,False,72,True,True,True,False,True,True,False,True,True,ANUAL,True,CHEQUE ELECTRONICO,104.95,7544.3,False,FIBRA OPTICA,3.4983333333333335,True
7205-BAIAD,False,F,False,False,False,40,True,False,False,False,False,False,False,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,20.6,827.3,True,SIN SUSCRIPCIÓN A INTERNET,0.6866666666666668,False
7206-GZCDC,True,F,True,False,False,1,True,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,69.25,69.25,False,FIBRA OPTICA,2.308333333333333,True
